adress_id,kreis_kreisfreie_stadt,ort,postleitzahl,strasse,hausnummer
6331,Landkreis Lindau (Bodensee),Wasserburg,88142,Halbinselstraße,70
26557,Kreis Kleve,Rees,46459,Heresbachstr.,26
156,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Brunnenstraße,16
3337,Kreis Märkischer Kreis,Iserlohn,58636,Zur Sonnenhöhe,131
3339,Kreis Märkischer Kreis,Iserlohn,58638,Auf der Emst,263
8611,Kreis Märkischer Kreis,Menden,58708,Am Papenbusch,26-42
20017,Kreis Märkischer Kreis,Iserlohn,58638,Kiefernweg,6
20018,Kreis Märkischer Kreis,Iserlohn,58640,Paschufer,6
27585,Kreis Märkischer Kreis,Iserlohn,58644,Insterburger Weg,10
18290,Stadtkreis Stuttgart,Stuttgart,70173,Dorotheenstr.,10
3340,Kreis Märkischer Kreis,Iserlohn,58638,Dördelweg,35
27586,Kreis Märkischer Kreis,Iserlohn,58644,Am Buschwald,16
3341,Kreis Märkischer Kreis,Iserlohn,58638,Berliner Platz,3
3344,Kreis Märkischer Kreis,Iserlohn,58640,Dorfstraße,37
3345,Kreis Märkischer Kreis,Iserlohn,58640,Sterkenkamp,12
20371,Landkreis Deggendorf,Plattling,94447,Dr. Wandinger Straße,7
27588,Kreis Märkischer Kreis,Iserlohn,58644,Am Wiesenrain,6
24395,Landkreis Saalfeld-Rudolstadt,Königsee OT Rottenbach,7426,Industrie und Gewerbegebiet,15
17125,Landkreis Lüneburg,Lüneburg,21335,Haagestraße,1
7544,Landkreis Barnim,Panketal,16341,Mühlenstr.,21
8604,Kreis Märkischer Kreis,Iserlohn,58644,Am Hochbehälter,2
22279,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Erbacher Straße,1
8603,Kreis Märkischer Kreis,Iserlohn,58644,Bertholdstraße,21
22280,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Einkauszentrum Königstädten,0
1710,Landkreis Uelzen,Bad Bevensen,29549,Brückenstraße,0
20013,Kreis Märkischer Kreis,Iserlohn,58636,Im Wiesengrund,92
155,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Brunnenstraße,91c
13428,Landkreis Potsdam-Mittelmark,Radeberg,1454,An der Ziegelei,11
13433,Landkreis Potsdam-Mittelmark,Teltow,14513,Asternstraße,2
6153,Landkreis Garmisch-Partenkirchen,Garmisch-Partenkirchen,82467,Am Kreuzeckbahnhof,7
8602,Kreis Märkischer Kreis,Iserlohn,58644,Zur Friedenseiche,33
27582,Kreis Märkischer Kreis,Iserlohn,58642,Am Dorfplatz,6
20014,Kreis Märkischer Kreis,Iserlohn,58636,Corunna Straße,15
6113,Landkreis Fürstenfeldbruck,Eichenau,82223,Roggensteiner Allee,27a
20016,Kreis Märkischer Kreis,Iserlohn,58638,Bieler Straße,54
8600,Kreis Märkischer Kreis,Iserlohn,58642,Unterfeldstraße,4
22277,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Parkplatz Kita Im Grundsee,0
22278,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Heppenheimer,9
19422,Landkreis Ludwigsburg,Asperg,71679,Alleenstraße,0
27583,Kreis Märkischer Kreis,Iserlohn,58642,Berliner Allee,88
8601,Kreis Märkischer Kreis,Iserlohn,58642,Rauhe Hardt,32
22275,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Brunnenstraße,113
22276,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Friedhof Bauschheim,0
9024,Kreisfreie Stadt Magdeburg,Magdeburg,39114,Jerichower Straße,24
767,Kreisfreie Stadt Braunschweig,Braunschweig,38106,Waterloostraße,18
1069,Landkreis Emsland,Lengerich,49838,Handruper Str.,12
19395,Landkreis Ludwigsburg,Kornwestheim,70806,Jakobstraße,24
14469,Landkreis Regionalverband Saarbrücken,Saarbrücken,66119,Franz-Josef-Röder-Str.,17
3198,Kreis Hochsauerlandkreis,Bestwig-Nuttlar,59909,Briloner-Straße,28
1852,Landkreis Rems-Murr-Kreis,Winterbach,73650,Peter-Hahn-Platz,1
21922,Kreisfreie Stadt Bremen,Bremen,28209,Wachmannstraße,101
7511,Kreisfreie Stadt Potsdam,Potsdam,14469,Kiepenheuerallee,5
16669,Kreisfreie Stadt Braunschweig,Braunschweig,38102,Jasperallee,72
7754,Kreisfreie Stadt Bremen,Bremen,28195,Am Wall,145
13803,Kreis Paderborn,Paderborn,33106,Frankfurter Weg,29
23818,Landkreis Burgenlandkreis,Teuchern,6682,Goethestraße,11
16487,Landkreis Waldeck-Frankenberg,Frankenberg,35066,Siegener Straße,24
27587,Kreis Märkischer Kreis,Iserlohn,58644,Untergrüner Straße,134
24148,Kreis Schleswig-Flensburg,Handewitt,24976,Zum Sportplatz,9
24147,Kreis Schleswig-Flensburg,Handewitt,24976,Schulstraße,20
11447,Kreisfreie Stadt Leipzig,Leipzig,4107,Robert-Schumann-Straße,1
328,Landkreis Main-Kinzig-Kreis,Nidderau-Heldenbergen,61130,Bahnhofstraße,0
14800,Kreisfreie Stadt Dortmund,Dortmund,44141,WENKERSTR,19
15121,Kreis Dithmarschen,Schafstedt,25725,Dorfstraße,13
3607,Landkreis Emmendingen,Riegel am Kaiserstuhl,79359,Forchheimer Straße,15
11494,Kreisfreie Stadt Leipzig,Leipzig,4317,Täubchenweg,22
1296,Landkreis Lüneburg,Lüneburg,21335,Sankt-Ursula-Weg,1
23247,Landkreis Lüneburg,Lüneburg,21335,Uelzener Str.,13
14838,Kreisfreie Stadt Dortmund,Dortmund,44225,SINGERHOFFSTR,60
28450,Kreisfreie Stadt Trier,Trier,54296,Auf dem Petrisberg,4
28148,Kreisfreie Stadt Hagen,Hagen-Hohenlimburg,58119,Gotenweg,9
12271,Landkreis Lindau (Bodensee),Lindau,88131,Von-Behring-Straße,4
5003,Landkreis Bernkastel-Wittlich,Morbach,54497,Industriestraße,8
8341,Kreis Städteregion Aachen,Aachen,52070,Am Kraftversorgungsturm,3
10533,Kreis Städteregion Aachen,Aachen,52062,Friedrich-Wilhelm-Platz,1 - 4
4463,Kreisfreie Stadt Frankfurt am Main,Frankfurt am Main,60529,Zur Waldau,12
4516,Kreisfreie Stadt Wiesbaden,Wiesbaden,65205,Mechtildshausen 1,1
21647,Kreisfreie Stadt Berlin,Berlin,13539,Rummelsburger Landstr.,16
17632,Kreis Herford,Bünde,32257,Holtackerweg,11
11880,Landkreis Coburg,Ahorn,96482,Schulstraße,21
4254,Landkreis Ostalbkreis,Schwäbisch Gmünd,73525,Lorcher Str.,35
19783,Kreisfreie Stadt Kassel,Kassel,34123,Unterneustädter Kirchplatz,2
27761,Kreisfreie Stadt Dresden,Dresden,1257,Pirnaer Landstr.,145
24796,Landkreis Zollernalbkreis,Albstadt-Ebingen,72458,Theodor-Groz-Str.,71
6343,Landkreis Lindau (Bodensee),Weiler-Simmerberg,88171,Alte Salzstraße,30
9458,Kreis Schleswig-Flensburg,Tarp,24963,Friedrich-Fröbel-Str.,11
23392,Landkreis Region Hannover,Hannover,30451,Pfarrlandstraße,3
1643,Landkreis Rotenburg (Wümme),Gnarrenburg,27442,Giehler Straße,3
23423,Landkreis Region Hannover,Hannover,30655,Schierholzstraße,61
23466,Landkreis Rotenburg (Wümme),Rotenburg,27356,Lindenstraße,9
2447,Stadtkreis Stuttgart,Stuttgart,70469,Siegelbergstraße,50/1
26685,Kreisfreie Stadt Hamburg,Hamburg,22549,Kroonhorst,0
2019,Landkreis Schwarzwald-Baar-Kreis,Villingen-Schwenningen,78048,Am Krebsgraben,14
24016,Kreis Ostholstein,Eutin,23701,Bürgermeister-Steenbock-Str.,22-24
7590,Landkreis Märkisch-Oderland,Hoppegarten,15366,Altlandsberger Chaussee VW und Audi,0
25813,Landkreis Freudenstadt,Horb am Neckar,72160,Bahnhofplatz,23
12416,Landkreis Neuburg-Schrobenhausen,Weilach,86565,Gewerbering,14
27477,Kreis Unna,Schwerte,58239,Am Hohlen Wege,3
4271,Landkreis Rastatt,Rastatt,76437,Im Baisert,2
20637,Landkreis Hof,Rehau,95111,Am Bahnhof,6
20824,Landkreis München,Planegg,82152,Behringstr.,2b
28280,Kreisfreie Stadt Mönchengladbach,Mönchengladbach,41199,Stapperweg,10
16766,Kreisfreie Stadt Wolfsburg,Wolfsburg,38448,Krähenhoop,16
14219,Kreis Unna,Schwerte,58239,Brinkmanns Hof,2
3554,Landkreis Breisgau-Hochschwarzwald,Friedenweiler,79877,Am Friedenweiler,0
26693,Kreisfreie Stadt Hamburg,Hamburg,22587,Godeffroystraße,0
1674,Landkreis Stade,Buxtehude,21614,Alter Postweg,44a
1818,Landkreis Rems-Murr-Kreis,Winnenden,71364,Ringstraße,52
19616,Landkreis Rastatt,Gernsbach,76593,Schwarzwaldstraße,20
24623,Landkreis Rhein-Neckar-Kreis,Waibstadt,74915,Hauptstraße,36
28428,Kreisfreie Stadt Pirmasens,Pirmasens,66954,Zweibrücker Straße,0
4065,Landkreis Ludwigsburg,Ludwigsburg,71640,Friesenstraße,27
11377,Landkreis Südliche Weinstraße,Pleisweiler-Oberhofen,76889,Im Weidfeld,2
10023,Kreisfreie Stadt Dortmund,Dortmund,44135,Schmiedingstraße,10
1023,Landkreis Diepholz,Syke,28857,Hinrich-Hanno-Platz,1
6648,Landkreis Oberallgäu,Bad Hindelang,87541,Passstraße,41
7354,Kreisfreie Stadt Berlin,Berlin,12683,Wuhlestr.,31
6063,Landkreis Freising,Freising,85356,Clemensänger Ring,1
11604,Kreisfreie Stadt Regensburg,Regensburg,93059,Gräßlstraße,0
21345,Landkreis Würzburg,Ochsenfurt,97199,Pestalozzistraße,2
7820,Kreisfreie Stadt Hamburg,Hamburg,20099,Ferdinand-Breit-Straße,0
19051,Landkreis Esslingen,Aichtal,72631,Raiffeisenstraße,59
2980,Kreis Coesfeld,Olfen,59399,Schlosserstraße,2
6295,Landkreis Landshut,Essenbach,84051,Daimlerstraße,2
9563,Kreisfreie Stadt Flensburg,Flensburg,24941,Marie-Curie-Ring,2
25655,Landkreis Breisgau-Hochschwarzwald,Röthenbach/Friedenweiler,79877,Am Friedenweiler,B31
12447,Landkreis Neumarkt i.d. OPf.,Sengenthal,92369,Schlierfer Holz,4
26725,Kreisfreie Stadt Hamburg,Hamburg,22767,Otzenstraße,38
16208,Landkreis Lahn-Dill-Kreis,Hüttenberg,35625,Budenweisgraben,4
4066,Landkreis Ludwigsburg,Ludwigsburg,71640,Comburgstraße,30
7591,Landkreis Märkisch-Oderland,Bad Freienwalde,16259,Frankfurter Straße,73
8782,Kreisfreie Stadt Düsseldorf,Düsseldorf,40629,Ratinger Weg,2-10
5814,Landkreis Berchtesgadener Land,Freilassing,83395,Lobmayrparkplatz,2
2290,Stadtkreis Karlsruhe,Karlsruhe,76133,Moltkestraße,4
2025,Landkreis Schwarzwald-Baar-Kreis,Villingen-Schwenningen,78050,Langstraße,2
2001,Landkreis Schwäbisch Hall,Schwäbisch Hall,74523,Münzstraße,3
7289,Kreisfreie Stadt Berlin,Berlin,12277,Säntisstraße,51/57
17882,Landkreis Reutlingen,Reutlingen-Rommelsbach,72768,Im Bühlen,8
1341,Landkreis Northeim,Nörten-Hardenberg,37176,Unter dem Pferdestiege,2
540,Landkreis Vogelsbergkreis,Alsfeld,36304,Disröder Feld,2
26423,Kreis Gütersloh,Rheda-Wiedenbrück,33378,Bielefelderstraße,107
6760,Landkreis Regensburg,Köfering,93096,Scheuererstraße,1a
6096,Landkreis Freyung-Grafenau,Grafenau,94481,Finkenweg,2a
9162,Landkreis Stendal,Hansestadt Stendal,39576,Heinrich-Heine-Straße,2b
17310,Landkreis Region Hannover,Hannover,30627,Nussriede,13c
23360,Landkreis Region Hannover,Hannover,30167,Engelbosteler Damm,1
19566,Landkreis Ostalbkreis,Ellwangen,73479,Doktor-Adolf-Schneider-Straße,20
4071,Landkreis Ludwigsburg,Remseck am Neckar,71686,Neckarstraße,56
27356,Kreis Städteregion Aachen,Aachen,52072,Bohr,12
1539,Landkreis Region Hannover,Hannover,30625,Kantplatz,5
18878,Landkreis Böblingen,Renningen,71272,Industriestr.,2
1478,Landkreis Region Hannover,Hannover,30173,Hans-Böckler-Allee,33
14933,Kreisfreie Stadt Düsseldorf,Düsseldorf,40219,Fürstenwall,25
1364,Landkreis Osnabrück,Georgsmarienhütte,49124,Niedersachsenstraße,6
23926,Kreis Herzogtum Lauenburg,Geesthacht,21502,Geesthachter Str.,24-28
23474,Landkreis Rotenburg (Wümme),Scheeßel,27383,Zevener Str.,7
8261,Kreis Rhein-Kreis Neuss,Neuss,41464,Weingartstraße,59-61
21782,Landkreis Havelland,Wustermark,14641,Zur Döbritzer Heide,1
24040,Kreis Pinneberg,Hamburg,22457,Oldesloer Straße,251
14910,Kreisfreie Stadt Duisburg,Duisburg,47269,Großenbaumer Allee,99-107
18881,Landkreis Böblingen,Deckenpfronn,75392,Marktplatz,6
19147,Landkreis Göppingen,Salach,73084,Weberstraße,6
3703,Landkreis Esslingen,Esslingen am Neckar,73733,Emil-Kessler-Straße,4
17565,Kreis Gütersloh,Rheda-Wiedenbrück,33378,Bielefelder Straße,57
17946,Landkreis Rhein-Neckar-Kreis,Angelbachtal,74918,Wusseldornstraße,0
15190,Kreis Nordfriesland,Risum-Lindholm,25920,An der B,5
9702,Landkreis Gotha,Gotha,99867,Oststr.,52
14816,Kreisfreie Stadt Dortmund,Dortmund,44141,RAUDESTR,35
14817,Kreisfreie Stadt Dortmund,Dortmund,44141,RAUDESTR,37
27257,Kreisfreie Stadt Düsseldorf,Düsseldorf,40213,Benrather Straße,8
19601,Landkreis Rastatt,Rastatt,76437,Daimlerstraße,1
20467,Landkreis Erding,Taufkirchen (Vils),84416,Erdinger Str.,28
22896,Landkreis Aurich,Norden,26506,Bahnhofstraße,14b
68,Landkreis Darmstadt-Dieburg,Mosbach,64850,Gartenstr.,22
1899,Landkreis Reutlingen,Hülben,73268,Am Burrenhof,1
27865,Landkreis Erzgebirgskreis,Pockau-Lengefeld,9514,Obervorwerk Nr.,1
8991,Kreisfreie Stadt Leipzig,Leipzig,4156,Handelsstraße,4
23257,Landkreis Nienburg (Weser),Eystrup,27318,Alexanderweg,70-72
2294,Stadtkreis Karlsruhe,Karlsruhe,76149,Donauschwabenstraße,40
25831,Landkreis Göppingen,Ebersbach,73061,Bahnhofstraße,19
22361,Landkreis Lahn-Dill-Kreis,Sinn,35764,In der Au,6
17136,Landkreis Nienburg (Weser),Hoya,27318,Schloßplatz,2
7368,Kreisfreie Stadt Berlin,Berlin,13086,Roelckestr.,108-109
8199,Kreis Rhein-Erft-Kreis,Erftstadt,50374,Zunftstraße,9
28579,Landkreis Germersheim,"Wörth am Rhein, Stadt",76774,Hanns-Martin-Schleyer Str. / Ecke Martktstr.,0
26355,Kreis Düren,Jülich,52428,Rudolf-Diesel-Straße,2
9320,Kreis Ostholstein,Malente,23714,Neversfelder Straße,11
10408,Landkreis Vogtlandkreis,Reichenbach im Vogtland,8468,Lengenfelder Straße,3
18377,Stadtkreis Stuttgart,Stuttgart,70469,Stuttgarter Str.,107
3752,Landkreis Göppingen,Göppingen,73037,Karl-Schurz Str,61
20986,Landkreis Oberallgäu,Sonthofen,87527,Grüntenstraße,7
16263,Landkreis Main-Kinzig-Kreis,Niederdorfelden,61138,Auf dem Hainspiel,0
5234,Landkreis Westerwaldkreis,Rennerod,56477,Gewerbestraße,13
8493,Kreis Unna,Kamen,59174,Kamen Karree,8
936,Landkreis Ammerland,Westerstede,26655,Burgstraße,1
16942,Landkreis Goslar,Seesen,38723,Autobahn A7 (Ost-Seite),0
25019,Stadtkreis Stuttgart,Stuttgart,70469,Vera-Vollmer-Straße,8/1
27475,Kreis Unna,Schwerte,58239,Am Winkelstück,113
1859,Landkreis Reutlingen,Münsingen,72525,Bachwiesenstraße,7
25027,Stadtkreis Stuttgart,Stuttgart,70499,Pforzheimer Straße,371A/1
14394,Kreisfreie Stadt Köln,Köln,50769,Schmiedhofsweg,2
8059,Kreis Paderborn,Paderborn,33100,Kötterhagen,1-3
24975,Stadtkreis Stuttgart,Stuttgart,70192,Fleckenweinberg,27/1
28030,Landkreis Zwickau,Glauchau,8371,Lungwitzer Straße,55
23833,Landkreis Harz,Wernigerode,38855,Kopernikusstraße,2
16602,Landkreis Nordwestmecklenburg,Niendorf,23923,Schönberger Land Süd A20,1
9140,Landkreis Saalekreis,Goethestadt Bad Lauchstädt,6246,Merseburger Landstraße,59
9586,Kreisfreie Stadt Kiel,Kiel,24143,Theodor-Heuss-Ring,0
10566,Kreisfreie Stadt Düsseldorf,Düsseldorf,40225,Aufm Hennekamp,5
1040,Landkreis Emsland,Spelle,48480,Wacholderstraße,4
22714,Landkreis Nordwestmecklenburg,Niendorf,23923,Schönberger Land Nord A20,2
6649,Landkreis Oberallgäu,Bad Hindelang,87541,Passstr.,41
6650,Landkreis Oberallgäu,Bad Hindelang,87541,Richard-Mahn-Str.,2 P
1613,Landkreis Region Hannover,Wunstorf,31515,Meerstr.,2
13893,Kreis Rhein-Erft-Kreis,Pulheim,50259,Venloer Straße,501
11203,Landkreis Bad Kreuznach,Bad Kreuznach,55543,Alzeyer Straße,135
11434,Kreisfreie Stadt Dresden,Dresden,1309,Bertolt-Brecht-Platz,0A
21727,Kreisfreie Stadt Potsdam,Potsdam,14473,Friedrich-Engels-Str.,23A
6004,Landkreis Erding,Finsing,85464,Erdinger Str.,10A
21719,Kreisfreie Stadt Frankfurt (Oder),Frankfurt (Oder),15234,Goepelstraße,78
21960,Kreisfreie Stadt Hamburg,Hamburg,20097,Amsickstraße,60
24351,Landkreis Ilm-Kreis,Ilmenau,98693,Am Helmhotzring,3
2261,Stadtkreis Heilbronn,Heilbronn,74072,Theresienstraße,4
2292,Stadtkreis Karlsruhe,Karlsruhe,76133,Knielinger Allee,0
10493,Kreis Rhein-Sieg-Kreis,Lohmar,53797,Walterscheid-Müller-Straße,11
24050,Kreis Pinneberg,Elmshorn,25336,Westerstraße,50 - 54
10219,Landkreis Erzgebirgskreis,Schwarzenberg,8340,Am Fichtbusch,61
24935,Stadtkreis Pforzheim,Pforzheim,75177,Lochäckerstraße,B294
4062,Landkreis Ludwigsburg,Ludwigsburg,71638,Danzinger Straße,40
4138,Landkreis Neckar-Odenwald-Kreis,Buchen,74722,Sansenhecken,1
1111,Landkreis Göttingen,Hann. Münden,34346,Wilhelmstraße,5
15272,Kreis Plön,Wisch,24217,Mittelweg,0
22737,Landkreis Rostock,Güstrow,18273,Gleviner Platz,1
12904,Landkreis Weißenburg-Gunzenhausen,Treuchtlingen,91757,Ansbacher Str.,64
4756,Kreisfreie Stadt Oberhausen,Oberhausen,46149,Lindnerstr.,137
1215,Landkreis Heidekreis,Bispingen,29646,Hützeler Straße,37
23819,Landkreis Burgenlandkreis,Lützen,6686,Hallesche Straße,41
22590,Landkreis Schwalm-Eder-Kreis,Oberaula,36280,Hersfelder Straße,4
25551,Landkreis Böblingen,Herrenberg,71083,Ohmstraße,5/1
25461,Kreisfreie Stadt München,München,81671,Haager Str.,5
7879,Kreisfreie Stadt Hamburg,Hamburg,20359,Zirkusweg,0
20144,Kreisfreie Stadt Straubing,Straubing,94315,Aiterhofener Straße,222
20881,Landkreis Neumarkt i.d. OPf.,Parsberg,92331,Schloßgartenstraße,7
512,Landkreis Rheingau-Taunus-Kreis,Niedernhausen,65527,Frankfurter Straße,11-13
6821,Landkreis Rosenheim,Großkarolinenfeld,83109,Karolinenplatz,12
8180,Kreis Rhein-Erft-Kreis,Frechen,50226,Dürener Straße,58
8427,Kreis Steinfurt,Ibbenbüren,49479,Osnabrücker Str.,301
12673,Landkreis Rhön-Grabfeld,Bad Neustadt,97616,Meininger Straße,21
780,Kreisfreie Stadt Braunschweig,Braunschweig,38122,Fabrikstraße,0
23079,Landkreis Göttingen,Göttingen,37079,Königsallee,243
9337,Kreis Ostholstein,Großenbrode,23775,Strandstraße,32
16958,Landkreis Göttingen,Göttingen,37077,Karl-Grünklee-Straße,22
13613,Kreisfreie Stadt Hamburg,Hamburg,20535,Horner Weg,48
23848,Landkreis Mansfeld-Südharz,Helbra,6311,Wilhelmstraße,22
23069,Landkreis Göttingen,Hann. Münden,34346,Gergraben,0
16292,Landkreis Main-Kinzig-Kreis,Ronneburg-Hüttengesäß,63549,Am Festplatz,7
1114,Landkreis Göttingen,Göttingen,37073,Weender Landstraße,15
14506,Landkreis Saarpfalz-Kreis,St. Ingbert,66386,Kohlenstraße,0
7789,Kreisfreie Stadt Bremen,Bremen,28309,Weser-Ems-Straße,1
22022,Kreisfreie Stadt Hamburg,Hamburg,20537,Wendenstraße,478
4052,Landkreis Ludwigsburg,Ludwigsburg,71636,Dorfstraße,4
19141,Landkreis Göppingen,Uhingen,73066,Sparwieser Str.,4
18158,Stadtkreis Freiburg im Breisgau,Freiburg im Breisgau Ortsteil Tiengen,79112,Alte Breisacher Straße,0
14341,Kreisfreie Stadt Essen,Essen-Altenessen,45326,Altenessener Str.,289
19235,Landkreis Hohenlohekreis,Öhringen,74613,Am Cappelrain,4
23639,Kreis Rheinisch-Bergischer Kreis,Wermelskirchen,42929,Bandwirkerstr.,2
2962,Kreis Coesfeld,Coesfeld,48653,Bruchstraße,0
11409,Landkreis Neunkirchen,Eppelborn,66571,Am Güterbahnhof,0
19151,Landkreis Göppingen,Hattenhofen,73110,Schulgasse,2
23089,Landkreis Göttingen,Göttingen,37085,Schildweg,40
24816,Stadtkreis Freiburg im Breisgau,Freiburg im Breisgau,79106,Egonstraße,0
22083,Kreisfreie Stadt Hamburg,Hamburg,22111,Pagenfelder Platz,0
5767,Landkreis Bad Tölz-Wolfratshausen,Geretsried,82538,Sudetenstraße,68
5324,Landkreis St. Wendel,Tholey,66636,Parkplatz Wellwert,0
28785,Landkreis Regionalverband Saarbrücken,Riegelsberg,66292,Saarbrücker Straße,2
27845,Landkreis Erzgebirgskreis,Stollberg,9366,Auerstr.,2
21606,Kreisfreie Stadt Berlin,Berlin-Marzahn-Hellersdorf,12689,Havemannstr.,1
12056,Landkreis Freising,Hallbergmoos,85399,Am Söldnermoos,63
3786,Landkreis Göppingen,Hohenstadt,73345,Schulstraße,9
14810,Kreisfreie Stadt Dortmund,Dortmund,44141,KULLRICHSTR,36
2442,Stadtkreis Stuttgart,Stuttgart,70439,Sofie-Reis-Straße,13/1
28294,Kreisfreie Stadt Münster,Münster,48151,Weselerstraße,212
18385,Stadtkreis Stuttgart,Stuttgart,70499,Krokodilweg,28/1
14568,Kreisfreie Stadt Dresden,Dresden,1069,Dülferstraße,1
7629,Landkreis Oder-Spree,Fürstenwalde,15517,Eisenbahnstraße,9
14831,Kreisfreie Stadt Dortmund,Dortmund,44149,Borussiastraße,88
27161,Kreisfreie Stadt Dortmund,Dortmund,44141,KULLRICHSTR,40
18548,Kreisfreie Stadt Ingolstadt,Ingolstadt,85055,Schollstraße,2
2441,Stadtkreis Stuttgart,Stuttgart,70439,Hornissenweg,102/1
13714,Kreisfreie Stadt Hamburg,Hamburg,22303,Gertigstraße,60
12683,Landkreis Rosenheim,Bad Aibling,83043,Ebersberger Straße,3
19687,Kreisfreie Stadt Hamburg,Hamburg,22587,Oesterleystraße,2
28849,Kreisfreie Stadt Chemnitz,Chemnitz,9113,Beyerstraße,1
19169,Landkreis Heidenheim,Heidenheim,89522,Kanalstraße,2
8110,Kreis Recklinghausen,Recklinghausen,45659,Hernerstr,378
25026,Stadtkreis Stuttgart,Stuttgart,70499,Maierwaldstraße,14/1
13401,Landkreis Oder-Spree,Fürstenwalde,15517,Reinheimer Straße,18 B
8181,Kreis Rhein-Erft-Kreis,Frechen,50226,Europaallee,8
14809,Kreisfreie Stadt Dortmund,Dortmund,44141,KULLRICHSTR,38
20544,Landkreis Freising,Hallbergmoos,85399,Hauptstraße,58
6023,Landkreis Erlangen-Höchstadt,Heßdorf,91093,Im Gewerbepark,19
19555,Landkreis Ostalbkreis,Aalen,73433,Karlstraße,2-4
25833,Landkreis Göppingen,Donzdorf,73072,Poststraße,21
5508,Kreisfreie Stadt Nürnberg,Nürnberg,90478,Münchener Str.,301
6078,Landkreis Freising,Hallbergmoos,85399,Predazzoallee,1
6077,Landkreis Freising,Hallbergmoos,85399,Theresienstraße,6
19846,Landkreis Bergstraße,Heppenheim,64646,Lorscher Straße,53
4366,Kreisfreie Stadt Hamburg,Hamburg,22587,Hasenhöhe,10
1120,Landkreis Göttingen,Göttingen,37079,Am Nußanger,25
18403,Stadtkreis Stuttgart,Stuttgart,70567,Kolbäcker Straße,2
8864,Kreisfreie Stadt Essen,Essen,45327,Gladbecker Str.,399
5531,Kreisfreie Stadt Passau,Passau,94034,Halser Straße,1
9862,Kreis Wesel,Moers,47441,Ruhrorter Straße,10
14606,Kreis Wesel,Moers,47441,Friedrich-Ebert-Platz,1
997,Landkreis Cuxhaven,Cuxhaven,27472,Papenstraße,145-147
19213,Landkreis Heilbronn,Brackenheim,74336,Neipperger Straße,31
18334,Stadtkreis Stuttgart,Stuttgart,70327,Inselstr.,58
25914,Landkreis Hohenlohekreis,Öhringen,74613,Haller Straße,117
28029,Landkreis Zwickau,Glauchau,8371,Hoffnung,29
27476,Kreis Unna,Schwerte,58239,Am Ziegelofen,4
15370,Kreis Steinburg,Kellinghusen,25548,Mühlenbeker Str.,31
5779,Landkreis Bad Tölz-Wolfratshausen,Benediktbeuern,83671,Am Sternanger,0
12134,Landkreis Garmisch-Partenkirchen,Grainau,82491,Am Eibsee,1
5795,Landkreis Bamberg,Zapfendorf,96199,Weiherweg,15
22917,Landkreis Celle,Celle,29227,Braunschweiger Heerstraße,79
3822,Landkreis Heilbronn,Obersulm,74182,Maybachstraße,5
3813,Landkreis Heilbronn,Neckarsulm,74172,Odenwaldstraße,1
3810,Landkreis Heilbronn,Heilbronn,74076,Binswanger Straße,150
24814,Stadtkreis Freiburg im Breisgau,Freiburg im Breisgau,79104,Urbanstraße,9
10452,Landkreis Zwickau,Glauchau,8371,Thurmer Straße,7
6817,Landkreis Rosenheim,Kiefersfelden,83088,Rathausplatz,1a
23047,Landkreis Goslar,Goslar,38640,Peter-Henlein-Str.,1
27162,Kreisfreie Stadt Dortmund,Dortmund,44141,LENSINGSTR,18
14813,Kreisfreie Stadt Dortmund,Dortmund,44141,MENDESTR,9
9850,Kreis Wesel,Dinslaken,46535,Parkstr.,0
3040,Kreis Ennepe-Ruhr-Kreis,Herdecke,58313,Berliner Str.,18
12547,Landkreis Oberallgäu,Altstädten,87527,Am Anger,9
12546,Landkreis Oberallgäu,Sonthofen,87527,Johann-Althaus-Straße,3
9904,Kreisfreie Stadt Bielefeld,Bielefeld,33649,Friedrich-Wilhelms-Bleiche,1-3
19893,Landkreis Vechta,Vechta,49377,Am Schützenplatz,10
21737,Landkreis Barnim,Eberswalde,16225,Heegermühler Straße,69 A
9036,Landkreis Altmarkkreis Salzwedel,Salzwedel,29410,Magdeburger Str.,7a
19892,Landkreis Vechta,Vechta,49377,Theodor-Heuss-Str.,22
6429,Landkreis München,Sauerlach,82054,Robert-Bosch-Straße,1
5072,Landkreis Kusel,KUSEL,66869,Industriestraße,0
22422,Landkreis Main-Kinzig-Kreis,Freigericht - Neuses,63579,Kapellenstraße,0
